id,country_id,region_id,name,iso_code
1,250,388,Abancourt,aco
2,250,388,Abbeville,abb
3,250,382,Abeilhan,wah
4,250,,Aber Wrac'h,awr
5,250,371,Abidos,abd
6,250,376,Abilly,ab2
7,250,371,Abitain,aii
8,250,388,Ablaincourt-Pressoir,aop
9,250,381,Ablis,abl
10,250,373,Ablon,qlo
11,250,,Abondance,xab
12,250,372,Abrest,ebt
13,250,371,Abzac,aza
14,250,371,Accous,aks
15,250,381,Achères,ach
16,250,388,Acheux-en-Vimeu,axv
17,250,386,Achicourt,aci
18,250,386,Achiet-le-Grand,jgd
19,250,386,Achiet-le-Petit,api
20,250,388,Achy,hyx
21,250,375,Acigné,ygy
22,250,380,Acquigny,acq
23,250,389,Adilly,wll
24,250,382,Adissan,wsn
25,250,,Adour,aoo
26,250,382,Agde,agd
27,250,382,Agel,wgl
28,250,371,Agen,agf
29,250,378,Aghione,ah3
30,250,373,Agneaux,wgx
31,250,388,Agnetz,ag2
32,250,390,Agnières-en-Dévoluy,adv
33,250,391,Agnin,axi
34,250,371,Agonac,agc
35,250,373,Agon-Coutainville,aov
36,250,385,Agos-Vidalos,adl
37,250,389,Agris,zbh
38,250,385,Aguessac,agu
39,250,388,Aguilcourt,agr
40,250,383,Ahun,ahn
41,250,371,Aïcirits-Camou-Suhast,amh
42,250,389,Aiffres,aff
43,250,390,Aiglun,aiu
44,250,,Aignan,agb
45,250,374,Aignay-le-Duc,ald
46,250,382,Aigne,ag6
47,250,389,Aigre,aig
48,250,389,Aigrefeuille-d'Aunis,a2d
49,250,387,Aigrefeuille-sur-Maine,afm
50,250,382,Aigremont,ag9
51,250,391,Aiguebelle,axz
52,250,391,Aigueblanche,aib
53,250,385,Aiguefonde,afe
54,250,391,Aigueperse,agp
55,250,382,Aigues-Mortes,iau
56,250,382,Aigues-Vives,agv
57,250,382,Aigues-Vives,as2
58,250,371,Aiguillon,agl
59,250,374,Aillant-sur-Tholon,aaa
60,250,377,Ailleville,aev
61,250,379,Aillevillers-et-Lyaumont,atu
62,250,388,Ailly-sur-Noye,ail
63,250,388,Ailly-sur-Somme,zbg
64,250,382,Aimargues,amg
65,250,391,Aime,aim
66,250,391,Aime-La-Plagne,aip
67,250,388,Airaines,air
68,250,373,Airan,aia
69,250,386,Aire-sur-la Lys,ays
70,250,371,Aire-sur-l'Adour,adr
71,250,389,Airvault,ait
72,250,391,Aise,a74
73,250,374,Aisy-sur-Armançon,aic
74,250,391,Aiton,ito
75,250,386,Aix,axd
76,250,383,Aix,xaq
77,250,377,Aix-en-Othe,axo
78,250,390,Aix-en-Provence,qxb
79,250,383,Aixe-sur-Vienne,zsv
80,250,391,Aix-les-Bains,axb
81,250,387,Aizenay,aiz
82,250,378,Ajaccio,aja
83,250,383,Ajain,ajn
84,250,382,Alaigne,zsa
85,250,391,Alba-la-Romaine,abm
86,250,385,Alban,abn
87,250,385,Albas,aqa
88,250,370,Albe,zsc
89,250,385,Albefeuille-Lagarde,abf
90,250,391,Albens,ans
91,250,388,Albert,alr
92,250,391,Albertville,atv
93,250,384,Albestroff,atf
94,250,,Albi,bbi
95,250,385,Albias,alb
96,250,391,Albigny-sur-Saône,yse
97,250,385,Albine,zbf
98,250,391,Albon,abq
99,250,391,Alby-sur-Chéran,asc
100,250,373,Alençon,ale
101,250,382,Alénya,eya
102,250,378,Aléria,aei
103,250,382,Alès,als
104,250,382,Alet-les-Bains,atb
105,250,381,Alfortville,alf
106,250,378,Algajola,agj
107,250,370,Algolsheim,agh
108,250,379,Alièze,azz
109,250,382,Alignan-du-Vent,aid
110,250,391,Alissas,asz
111,250,391,Alixan,aix
112,250,380,Alizay,aay
113,250,384,Allain,alq
114,250,376,Allaines-Mervilliers,all
115,250,375,Allaire,azu
116,250,384,Allamps,tku
117,250,383,Allassac,aas
118,250,,Allègre,aab
119,250,382,Allenc,aqc
120,250,386,Allennes-les-Marais,aem
121,250,391,Allevard,aed
122,250,391,Allex,alx
123,250,391,Allinges,a2s
124,250,388,Allonne,ako
125,250,387,Allonnes,alo
126,250,391,Allonzier-la-Caille,aoz
127,250,386,Allouagne,aou
128,250,372,Ally,yla
129,250,385,Almont-les-Junies,alj
130,250,374,Aloxe-Corton,alc
131,250,370,Alteckendorf,adf
132,250,390,Althen-des-Paluds,alp
133,250,383,Altillac,ala
134,250,370,Altkirch,akh
135,250,,Altorf,xrx
136,250,374,Aluze,zzl
137,250,385,Alvignac,avg
138,250,384,Alzing,azg
139,250,377,Amagne,aag
140,250,391,Amancy,ymc
141,250,373,Amayé-sur-Orne,aeu
142,250,371,Ambarès-et-Lagrave,alg
143,250,383,Ambazac,vbz
144,250,391,Ambérieu-en-Bugey,aby
145,250,391,Ambérieux,amb
146,250,391,Ambérieux,amx
147,250,372,Ambert,amr
148,250,371,Ambès,ams
149,250,391,Ambierle,frl
150,250,376,Ambillou,amo
151,250,387,Ambillou-Chateau,axt
152,250,391,Ambilly,amy
153,250,388,Amblainville,aav
154,250,389,Ambleville,avv
155,250,374,Ambly,axm
156,250,384,Ambly-sur-Meuse,yms
157,250,376,Amboise,abo
158,250,377,Ambonnay,mby
159,250,387,Ambrières-les-Vallées,ava
160,250,391,Ambronay,aoa
161,250,380,Amécourt,aec
162,250,382,Amélie-les-Bains-Palalda,abp
163,250,371,Amendeuix-Oneix,yam
164,250,384,Amenoncourt,amc
165,250,386,Ames,ame
166,250,373,Amfreville,avc
167,250,373,Amfreville,avm
168,250,380,Amfreville-la-Mi-Voie,afv
169,250,388,Amiens,ami
170,250,376,Amilly,aiy
171,250,370,Ammerschwihr,amw
172,250,384,Amnéville,amn
173,250,379,Amoncourt,aoc
174,250,371,Amou,amf
175,250,391,Amphion-les-Bains,afo
176,250,391,Amplepuis,amp
177,250,391,Ampuis,upa
178,250,388,Amy,yma
179,250,389,Anais,ajs
180,250,387,Ancenis,anc
181,250,384,Ancerville,acv
182,250,384,Ancerville,anr
183,250,389,Anché,anh
184,250,391,Ancier,anf
185,250,374,Ancy-le-Franc,ayf
186,250,384,Ancy-sur-Moselle,ase
187,250,391,Andance,adc
188,250,391,Andancette,zau
189,250,380,Andé,ade
190,250,377,Andelot-Blancheville,and
191,250,379,Andelot-en-Montagne,adm
192,250,371,Andernos-les-Bains,adb
193,250,385,Andillac,at6
194,250,389,Andilly,diy
195,250,377,Andilly-en-Bassigny,ayy
196,250,385,Andrest,adt
197,250,381,Andrésy,yay
198,250,387,Andrezé,adz
199,250,381,Andrezel,ad3
200,250,,Andrezel,azl
201,250,391,Andrézieux-Boutheon,azx
202,250,382,Anduze,adu
203,250,376,Anet,aet
204,250,387,Anetz,nez
205,250,376,Ange,ag3
206,250,389,Angeac-Champagne,ahp
207,250,389,Angeac-Charente,aht
208,250,387,Angers,ane
209,250,381,Angerville,anv
210,250,371,Anglade,gl9
211,250,391,Anglefort,agt
212,250,371,Anglet,alt
213,250,389,Angoulême,ang
214,250,,Angoulins,aol
215,250,386,Angres,aqg
216,250,388,Angy,agy
217,250,382,Aniane,ann
218,250,386,Aniche,ani
219,250,388,Anizy-le-Château,ayc
220,250,374,Annay,qna
221,250,391,Annecy,ncy
222,250,391,Annecy-le-Vieux,avb
223,250,391,Annemasse,anm
224,250,380,Anneville-sur-Scie,an7
225,250,,Anneville-sur-Scie,uei
226,250,391,Anneyron,any
227,250,386,Annezin,azn
228,250,379,Annoire,an8
229,250,391,Annonay,aoy
230,250,386,Anor,nra
231,250,384,Anould,anl
232,250,389,Ansac-sur-Vienne,asv
233,250,391,Anse,xan
234,250,390,Ansouis,an9
235,250,379,Anteuil,ati
236,250,391,Anthy-Sechex,ahh
237,250,391,Anthy-sur-Léman,ana
238,250,390,Antibes,ant
239,250,385,Antignac,ata
240,250,372,Antignac,atc
241,250,387,Antigny,xnx
242,250,378,Antisanti,at5
243,250,381,Antony/Paris,aty
244,250,375,Antrain,anx
245,250,382,Antugnac,aa9
246,250,386,Anzin,anz
247,250,386,Anzin-Saint-Aubin,aau
248,250,391,Aoste,aos
249,250,391,Aouste-sur-Sye,aot
250,250,384,Apach,aah
251,250,370,Appenwihr,apw
252,250,374,Appoigny,app
253,250,391,Apprieu,apr
254,250,391,Apremont,ap8
255,250,390,Apt,apt
256,250,391,Arâches,ahs
257,250,382,Aragon,ar3
258,250,371,Aramits,aam
259,250,382,Aramon,aao
260,250,371,Arbanats,as9
261,250,391,Arbent,arb
262,250,391,Arbin,ar9
263,250,371,Arbis,qar
264,250,379,Arbois,ars
265,250,371,Arbonne,anq
266,250,,Arboras,ar2
267,250,371,Arcachon,arc
268,250,371,Arcangues,acg
269,250,376,Arçay,2ac
270,250,389,Arçay,aca
271,250,,Arcenant,an2
272,250,,Arc-en-Barrois,ae2
273,250,379,Arc-et-Senans,rcn
274,250,391,Archamps,acs
275,250,372,Arches,acx
276,250,384,Arches,arv
277,250,389,Archiac,iac
278,250,,Arcins,arx
279,250,377,Arcis-sur-Aube,asa
280,250,379,Arc-lès-Gray,alz
281,250,376,Arcomps,acm
282,250,374,Arc-sur-Tille,asu
283,250,381,Arcueil,rci
284,250,374,Arcy-sur-Cure,acy
285,250,387,Ardenay-sur-Mérize,zbj
286,250,376,Ardentes,add
287,250,372,Ardes,rde
288,250,391,Ardoix,adx
289,250,379,Ardon,iae
290,250,376,Ardon,awd
291,250,386,Ardres,ard
292,250,378,Aregno,aeg
293,250,371,Arengosse,ago
294,250,,Ares,ae3
295,250,371,Arès,twa
296,250,384,Argancy,axy
297,250,385,Argelès-Gazost,agz
298,250,382,Argeles-sur-Mer,a2m
299,250,382,Argelès-sur-Mer,alm
300,250,382,Argeliers,ajr
301,250,382,Argelliers,alw
302,250,382,Argens-Minervois,am8
303,250,373,Argentan,agx
304,250,383,Argentat,gtt
305,250,381,Argenteuil,atl
306,250,,Argenton,ar5
307,250,376,Argenton-sur-Creuse,acr
308,250,387,Argentré,gtr
309,250,375,Argentre-du-Plessis,adp
310,250,376,Argent-sur-Sauldre,atd
311,250,379,Argiésans,ar4
312,250,391,Argis,arg
313,250,388,Argoeuves,aqv
314,250,388,Argoeuvres,as8
315,250,391,Argonay,ary
316,250,,Ariège,ei6
317,250,379,Arinthod,rth
318,250,372,Arlanc,ark
319,250,379,Arlay,arw
320,250,391,Arlebosc,abw
321,250,390,Arles,arl
322,250,,Armaille,rma
323,250,386,Armbouts-Cappel,abc
324,250,386,Armentières,rme
325,250,382,Armissan,aax
326,250,383,Arnac-Pompadour,apu
327,250,387,Arnage,ara
328,250,391,Arnas,arn
329,250,374,Arnay-le-Duc,ayl
330,250,,Arnouville-lez-Gonesse,zlg
331,250,381,Arpajon,apn
332,250,372,Arpajon-sur-Cère,arp
333,250,385,Arques,aan
334,250,386,Arques,arq
335,250,382,Arques,aae
336,250,380,Arques-la-Bataille,aqb
337,250,375,Arradon,adn
338,250,386,Arras,arr
339,250,,Arras-sur-Rhone,asf
340,250,385,Arreau,tyi
341,250,385,Arrens-Marsous,aar
342,250,377,Arrentieres,atj
343,250,373,Arromanches-les-Bains,r4b
344,250,376,Arrou,aru
345,250,389,Ars,axs
346,250,371,Arsac,aik
347,250,389,Ars-en-Ré,aer
348,250,384,Ars-sur-Moselle,rsy
349,250,376,Artenay,xrt
350,250,385,Arthes,at7
351,250,371,Arthez-d'Armagnac,asw
352,250,376,Arthon,ahq
353,250,374,Arthonnay,arh
354,250,371,Artiguelouve,guo
355,250,371,Artigues-près-Bourdeaux,ats
356,250,371,Artix,art
357,250,386,Artres,atq
358,250,371,Arudy,auy
359,250,371,Arveyres,yes
360,250,381,Arville,al4
361,250,375,Arzal,azr
362,250,382,Arzens,arz
363,250,375,Arzon,rzn
364,250,371,Asasp-Arros,apo
365,250,371,Ascain,ac8
366,250,,Asnelles,aa2
367,250,389,Asnières-la-Giraud,asr
368,250,374,Asnières-lès-Dijon,al7
369,250,381,Asnières-sur-Seine,aqs
370,250,389,Asnois,yas
371,250,370,Aspach-le-Bas,ap4
372,250,390,Aspères,2ap
373,250,390,Aspères,xpx
374,250,382,Aspiran,asp
375,250,371,Asques,aqu
376,250,374,Asquins,qsq
377,250,,Assas,zss
378,250,387,Assé-le-Bérenger,asx
379,250,388,Assevillers,aie
380,250,385,Assier,sie
381,250,382,Assignan,gng
382,250,371,Astaffort,ast
383,250,388,Athies-sous-Laon,ahl
384,250,377,Athis,at3
385,250,373,Athis-de-l'Orne,adq
386,250,381,Athis-Mons,atm
387,250,386,Attiches,tih
388,250,388,Attichy,aat
389,250,391,Attignat,att
390,250,384,Atton,atn
391,250,390,Aubagne,abg
392,250,390,Aubais,a84
393,250,383,Aubazines,abz
394,250,,Aube,aub
395,250,391,Aubenas,obs
396,250,386,Auberchicourt,ahu
397,250,381,Aubergenville,aug
398,250,386,Aubers,an5
399,250,381,Aubervilliers,avs
400,250,389,Aubeterre-sur-Dronne,udo
401,250,380,Aubevoye,avy
402,250,371,Aubie-et-Espessas,aup
403,250,372,Aubière,aui
404,250,385,Aubiet,abi
405,250,390,Aubignan,an3
406,250,389,Aubigné,ads
407,250,387,Aubigné,aml
408,250,375,Aubigné,aiv
409,250,387,Aubigné-Racan,abr
410,250,386,Aubigny,aga
411,250,388,Aubigny,ubg
412,250,387,Aubigny,v85
413,250,376,Aubigny-sur-Nère,ayu
414,250,385,Aubin,ubi
415,250,376,Aubinges,qxi
416,250,386,Aubin-Saint-Vaast,avt
417,250,384,Auboué,ube
418,250,384,Aubréville,abv
419,250,386,Aubry-du-Hainaut,ahi
420,250,383,Aubusson,abs
421,250,386,Auby,aus
422,250,385,Aucamville,amv
423,250,385,Aucamville,ucv
424,250,385,Auch,auc
425,250,386,Auchel,acl
426,250,,Auchy-les-Orchies,ao2
427,250,,Audenge,aa4
428,250,375,Audierne,aud
429,250,379,Audincourt,act
430,250,386,Audruicq,aiq
431,250,384,Audun-le-Roman,ado
432,250,,Audun-le-Tiche,tlc
433,250,376,Auffains,afn
434,250,380,Auffay,afa
435,250,375,Augan,auj
436,250,389,Auge,axg
437,250,388,Auger-Saint-Vincent,uvc
438,250,389,Auge-Saint-Medard,yik
439,250,371,Augignac,ugc
440,250,384,Augny,zas
441,250,374,Augy,gyu
442,250,390,Aujargues,ajg
443,250,,Aulnat,xau
444,250,381,Aulnay-sous-Bois,asb
445,250,388,Aulnois-Sous-Laon,uol
446,250,386,Aulnoy,ayv
447,250,386,Aulnoye-Aymeries,aul
448,250,386,Aulnoye-Aymeries,ayx
449,250,385,Aulus-les-Bains,aua
450,250,389,Aumagne,am2
451,250,389,Aumagne,gaw
452,250,380,Aumale,amu
453,250,382,Aumelas,yuh
454,250,377,Aumenancourt-le-Grand,ueg
455,250,377,Aumenancourt-le-Petit,al8
456,250,373,Aunay-sur-Odon,aso
457,250,376,Auneau,aun
458,250,388,Auneuil,auu
459,250,390,Aups,pus
460,250,375,Auray,zeg
461,250,372,Aurec-sur-Loire,asl
462,250,385,Aurignac,yau
463,250,372,Aurillac,aur
464,250,390,Auriol,au7
465,250,371,Aurions-Idernes,pid
466,250,390,Auron,auo
467,250,390,Aurons,au3
468,250,371,Auros,av2
469,250,382,Auroux,uax
470,250,389,Aussac-Vadalle,auq
471,250,385,Aussillon,asn
472,250,377,Aussonce,xao
473,250,385,Aussonne,unn
474,250,379,Autechaux,ahx
475,250,385,Auterive,ave
476,250,371,Auterrive,tve
477,250,379,Autet,aue
478,250,371,Autevielle-Saint-Martin-Bideren,amd
479,250,,Autheuil-Authouillet,juy
480,250,376,Authon-du-Perche,apc
481,250,391,Autichamp,au2
482,250,382,Autignac,mxk
483,250,388,Autreches,zbk
484,250,388,Autreville,auv
485,250,384,Autrey,aqy
486,250,379,Autrey-lès-Gray,ayg
487,250,376,Autruy-sur-Juine,ayj
488,250,374,Autun,aut
489,250,373,Auvers,uv2
490,250,381,Auvers-Saint-Georges,vtg
491,250,381,Auvers-sur-Oise,aeo
492,250,385,Auvillar,uva
493,250,374,Auxerre,auf
494,250,374,Auxey-Duresses,ad2
495,250,386,Auxi-le-Château,acu
496,250,377,Auxon,aux
497,250,374,Auxonne,zkg
498,250,,Auzainvilliers,al9
499,250,384,Auzécourt,auz
500,250,385,Auzeville-Tolosan,azt
501,250,385,Auzits,azs
502,250,,Auzon,zon
503,250,376,Avail,aal
504,250,389,Availles,szw
505,250,389,Availles-en-Chatellerault,icc
506,250,389,Availles-Limouzine,al3
507,250,374,Avallon,avl
508,250,389,Avanton,ato
509,250,386,Avelin,avi
510,250,377,Avenay-val-d'Or,av5
511,250,385,Avensac,ajc
512,250,372,Avermes,avq
513,250,387,Averton,azv
514,250,371,Avesan,qax
515,250,386,Avesnelles,aen
516,250,386,Avesnes,aee
517,250,386,Avesnes-le-Comte,ace
518,250,386,Avesnes-lès-Aubert,abt
519,250,,Avesnes-sur-Helpe,ash
520,250,387,Avessac,xav
521,250,385,Avezac-Prat-Lahitte,aph
522,250,382,Avèze,avz
523,250,390,Avignon,avn
524,250,391,Avignonet,igo
525,250,385,Avignonet-de-Lauragais,aoe
526,250,379,Avilley,yxv
527,250,388,Avilly-Saint-Léonard,aly
528,250,386,Avion,avo
529,250,377,Avirey-Lingey,yrv
530,250,377,Avize,av3
531,250,376,Avoine,oin
532,250,387,Avoise,aoi
533,250,381,Avon,axn
534,250,376,Avord,aor
535,250,391,Avoriaz,avf
536,250,379,Avoudrey,avd
537,250,373,Avranches,avr
538,250,384,Avricourt,ict
539,250,391,Avrieux,ar6
540,250,387,Avrillé,ari
541,250,376,Avrillé-les-Ponceaux,avp
542,250,386,Awoingt,awo
543,250,385,Ax-les-Thermes,xlt
544,250,377,Ay,ayw
545,250,371,Aydie,ay2
546,250,384,Aydoilles,ydo
547,250,371,Ayguemorte-les-Graves,av4
548,250,385,Ayguesvives,mpg
549,250,385,Ayguetinte,agn
550,250,371,Ayherre,ah4
551,250,385,Aynac,ayn
552,250,384,Ay-sur-Moselle,aym
553,250,389,Aytré,ayt
554,250,385,Ayzac-Ost,azo
555,250,391,Ayze,ayz
556,250,376,Azay-le-Rideau,xaz
557,250,374,Aze,az5
558,250,384,Azerailles,aze
559,250,382,Azillanet,mxp
560,250,382,Azille,zle
561,250,384,Baccarat,bac
562,250,376,Baccon,bcc
563,250,373,Bacilly,biy
564,250,380,Bacqueville-en-Caux,baq
565,250,375,Baden,nop
566,250,382,Badens,bhx
567,250,391,Badinières,bad
568,250,384,Baerenthal,bta
569,250,382,Bagard,bjx
570,250,371,Bagas,bga
571,250,385,Bagat,bkx
572,250,391,Bâgé-le-Châtel,blc
573,250,382,Bages,bgs
574,250,382,Bages,bzg
575,250,385,Bagnac-sur-Célé,bgc
576,250,374,Bagneaux,bgn
577,250,381,Bagneaux-sur-Loing,bln
578,250,385,Bagnères-de-Bigorre,bab
579,250,385,Bagnères-de-Luchon,bdc
580,250,381,Bagneux,bqm
581,250,377,Bagneux-la-Fosse,bfz
582,250,382,Bagnoles,hi6
583,250,373,Bagnoles-de-l'Orne,bdn
584,250,381,Bagnolet,bag
585,250,390,Bagnols-en-Foret,bsf
586,250,382,Bagnols-les-Bains,bgo
587,250,382,Bagnols-sur-Cèze,bce
588,250,,Baie de Bourgneuf,bb4
589,250,389,Baignes-Sainte-Radegonde,bdg
590,250,374,Baigneux-les-Juifs,bxj
591,250,382,Baillargues,bls
592,250,375,Baille,qfi
593,250,381,Baillet-en-France,baf
594,250,386,Bailleul,biu
595,250,373,Bailleul,bao
596,250,388,Bailleul,bil
597,250,388,Bailleul-sur-Thérain,bst
598,250,388,Bailleval,bvl
599,250,381,Bailly,byi
600,250,374,Bailly,yli
601,250,381,Bailly-Carrois,ycr
602,250,375,Bain-de-Bretagne,anb
603,250,384,Bains-les-Bains,iba
604,250,384,Bainville-aux-Miroirs,bmi
605,250,386,Baisieux,bix
606,250,382,Baixas,bxs
607,250,385,Bajonnette,bjt
608,250,385,Baladou,aad
609,250,388,Balagny-sur-Thérain,byh
610,250,391,Balan,bxn
611,250,379,Balanod,bnd
612,250,382,Balaruc-les-Bains,blf
613,250,391,Balbigny,bby
614,250,370,Balbronn,bb2
615,250,370,Baldenheim,bhm
616,250,370,Baldersheim,alh
617,250,384,Baleycourt,byc
618,250,371,Baleyssagues,byg
619,250,381,Ballainvilliers,bvd
620,250,391,Ballaison,2bs
621,250,381,Ballancourt-sur-Essonne,bal
622,250,376,Ballan-Miré,blm
623,250,387,Ballee,zba
624,250,373,Balleroy,bly
625,250,385,Balma,bmp
626,250,377,Balnot-sur-Laignes,bnx
627,250,382,Balsièges,bie
628,250,389,Balzac,zac
629,250,382,Banassac,nas
630,250,384,Ban-de-Laveline,nbl
631,250,390,Bandol,xbd
632,250,375,Bannalec,bnf
633,250,376,Bannay,nna
634,250,,Bannost-Villegagnon,aon
635,250,386,Bantouzelle,ntz
636,250,370,Bantzenheim,ban
637,250,,Banvillars,xbv
638,250,382,Banyuls-sur-Mer,uyr
639,250,380,Baons-le-Comte,gza
640,250,386,Bapaume,bap
641,250,385,Baraqueville,bqv
642,250,,Barbaggio,xxg
643,250,387,Barbâtre,bbw
644,250,385,Barbazan-Debat,bz4
645,250,387,Barbechat,jot
646,250,390,Barbentane,bbe
647,250,377,Barberey-Saint-Sulpice,rby
648,250,389,Barbezières,aez
649,250,389,Barbezieux-Saint-Hilaire,bah
650,250,391,Barbières,bir
651,250,391,Barby,bbx
652,250,390,Barcelonnette,bae
653,250,370,Barembach,azc
654,250,380,Barentin,btn
655,250,373,Barenton,rnt
656,250,388,Barenton-Bugny,bbg
657,250,,Barfleur,2gx
658,250,,Barfleur,bu5
659,250,384,Barisey-la-Côte,ylc
660,250,,Barjac,bjc
661,250,,Barjols,bjj
662,250,384,Bar-le-Duc,bld
663,250,388,Barleux,zbr
664,250,386,Barlin,bli
665,250,374,Barnay,rna
666,250,373,Barneville-Carteret,bnv
667,250,371,Baron,bnz
668,250,382,Baron,bn7
669,250,384,Baronville,oni
670,250,377,Baroville,3ej
671,250,370,Barr,bar
672,250,389,Barret,brk
673,250,,Barrou,xbr
674,250,371,Barsac,bsk
675,250,377,Bar-sur-Aube,bfb
676,250,377,Bar-sur-Seine,bnr
677,250,379,Bart,bxd
678,250,370,Bartenheim,btm
679,250,380,Barville,ba2
680,250,376,Barville-en-Gatinais,vgt
681,250,388,Barzy-sur-Marne,bmz
682,250,372,Bas-en-Basset,bba
683,250,377,Baslieux-sous-Chatillon,xcm
684,250,373,Basly,bqs
685,250,389,Bassac,bpc
686,250,387,Basse-Goulaine,gob
687,250,384,Basse-Ham,aha
688,250,387,Basse-Indre,bai
689,250,370,Bassemberg,bam
690,250,391,Bassens,bse
691,250,371,Bassens,bas
692,250,,Saint-Pierre = PM FSP,fr
693,250,384,Bassing,asg
694,250,385,Bassoues,xf4
695,250,377,Bassuet,bvf
696,250,371,Bassussarry,yrb
697,250,378,Bastia,bia
698,250,371,Bastide/Bordeaux,btd
699,250,384,Batilly,bat
700,250,,Batz-sur-Mer,bm4
701,250,387,Batz-sur-Mer,bmr
702,250,375,Baud,bmx
703,250,384,Baudignécourt,dgg
704,250,384,Baudricourt,bdr
705,250,374,Baudrières,bud
706,250,387,Baugé,age
707,250,376,Baule,ulx
708,250,374,Baulme-la-Roche,bpx
709,250,375,Baulon,blj
710,250,379,Baume-les-Dames,bda
711,250,373,Baupte,bpe
712,250,371,Baurech,auh
713,250,386,Bauvin,bqa
714,250,386,Bavay,bwy
715,250,,Bavent,bbv
716,250,379,Bavilliers,bav
717,250,385,Bax,bax
718,250,377,Bayard-sur-Marne,bdm
719,250,371,Bayas,bya
720,250,377,Baye,zp9
721,250,377,Bayel,byl
722,250,373,Bayeux,byx
723,250,371,Bayon,wby
724,250,384,Bayon,yon
725,250,371,Bayonne,bay
726,250,381,Bazainville,bze
727,250,388,Bazancourt,baz
728,250,371,Bazas,bzs
729,250,377,Bazeilles,zbm
730,250,,Bazemont,xbz
731,250,371,Bazens,b47
732,250,385,Bazet,zet
733,250,385,Baziege,hbg
734,250,374,Bazoches,bzh
735,250,376,Bazoches-les-Gallerandes,bgx
736,250,376,Bazoches-sur-le-Betz,wbb
737,250,387,Bazoges-en-Paillers,zbp
738,250,,Bazoilles-sur-Meuse,bzz
739,250,,Bazoques,zoq
740,250,385,Beaucaire,bcr
741,250,382,Beaucaire,bca
742,250,388,Beaucamp-le-Jeune,bmj
743,250,388,Beaucamp-le-Vieux,bmv
744,250,386,Beaucamps-Ligny,bpg
745,250,375,Beaucé,ozz
746,250,381,Beauchamp,bcp
747,250,388,Beauchamps,bcs
748,250,379,Beaucourt,bct
749,250,387,Beaucouze,acz
750,250,382,Beaufort,b34
751,250,379,Beaufort,bfr
752,250,388,Beaufort-en-Santerre,xe3
753,250,387,Beaufort-en-Vallée,btv
754,250,376,Beaugency,bgy
755,250,390,Beaujeu,bej
756,250,391,Beaujeu,bju
757,250,379,Beaulieu,bme
758,250,,Beaulieu,bul
759,250,376,Beaulieu-lès-Loches,blh
760,250,387,Beaulieu-sur-Layon,rg6
761,250,390,Beaulieu-sur-Mer,bzm
762,250,390,Beaumes-de-Venise,bdv
763,250,389,Beaumont,ba8
764,250,,Beaumont-de-Lomagne,eeb
765,250,381,Beaumont-du-Gâtinais,bmd
766,250,390,Beaumont-du-Ventoux,bd5
767,250,376,Beaumont-en-Veron,bv7
768,250,373,Beaumont-Hague,bmh
769,250,376,Beaumont-la-Ronce,bu3
770,250,380,Beaumont-le-Roger,bmo
771,250,391,Beaumont-lès-Valence,bxb
772,250,391,Beaumont-Monteux,bu9
773,250,387,Beaumont-Pied-de-Boeuf,bjb
774,250,385,Beaumont-sur-Leze,bs9
775,250,381,Beaumont-sur-Oise,bmt
776,250,387,Beaumont-sur-Sarthe,emh
777,250,374,Beaune,bea
778,250,376,Beaune-la-Rolande,bnu
779,250,387,Beaupréau,beu
780,250,386,Beaurains,bus
781,250,386,Beaurainville,bun
782,250,391,Beaurepaire,bpb
783,250,388,Beaurevoir,bvr
784,250,388,Beaurieux,bua
785,250,391,Beausemblant,bbt
786,250,390,Beausoleil,buo
787,250,371,Beautiran,irn
788,250,388,Beautor,euo
789,250,388,Beauvais,bva
790,250,389,Beauvais-sur-Matha,btj
791,250,388,Beauval,ual
792,250,391,Beauvoir-de-Marc,uvo
793,250,,Beauvoir-sur-Mer,xbs
794,250,,Beauvois-en-Cambresis,rrv
795,250,382,Beauvoisin,bvk
796,250,379,Beauvoisin,bvo
797,250,390,Beauvoisin,uvs
798,250,372,Beauzac,ba9
799,250,385,Beauzelle,hgp
800,250,384,Bébing,ebg
801,250,370,Beblenheim,bbm
802,250,371,Bec-d'Ambès,bec
803,250,387,Bécon-les-Granits,bng
804,250,382,Bédarieux,bdu
805,250,,Bedarrides,dbb
806,250,376,Beddes,bdz
807,250,375,Bédée,bed
808,250,389,Bedenac,dea
809,250,390,Bedoin,edz
810,250,371,Bedous,bdo
811,250,385,Beduer,bqd
812,250,,Beg Meil,bm5
813,250,,Beg Melen,bm6
814,250,371,Begaar,bxu
815,250,371,Bégadan,egd
816,250,,Begard,xbg
817,250,371,Bègles,bgl
818,250,387,Bégrolles-en-Mauges,bxw
819,250,371,Béguey,eue
820,250,384,Behren-les-Forbach,bfh
821,250,374,Beine,bew
822,250,377,Beine-Nauroy,bna
823,250,370,Beinheim,beh
824,250,374,Beire-le-Châtel,bcx
825,250,376,Bélâbre,blr
826,250,385,Belberaud,bd4
827,250,382,Belesta,bl6
828,250,385,Belesta,bxt
829,250,379,Belfort,bor
830,250,,Belfort-du-Quercy,bfq
831,250,371,Belin,bn3
832,250,371,Belin-Beliet,bbq
833,250,383,Bellac,bxl
834,250,,Belleau,ulb
835,250,371,Bellebat,eba
836,250,379,Bellefontaine,bfa
837,250,382,Bellegarde,bl8
838,250,389,Bellegarde-Poussieu,drj
